ITA426H1|Special Topics in Italian Studies|ITA250Y1/ ITA251Y1||Creative and Cultural Representations (1)
ITA427H1|Special Topics in Italian Linguistics|ITA250Y1/ ITA251Y1||Thought, Belief and Behaviour (2)
ITA431H1|History of Italian Language I-from Middle ages to Cinquecento|ITA250Y1/ ITA251Y1||Thought, Belief and Behaviour (2)
ITA432H1|History of Italian Language II- from Cinquecento to Contemporary|ITA250Y1/ ITA251Y1||Thought, Belief and Behaviour (2)
ITA433H1|Italian Language and Italian Dialects in Toronto|ITA250Y1/ ITA251Y1||Thought, Belief and Behaviour (2)
ITA441H1|Italian Cinematic Adaptation|||Creative and Cultural Representations (1)
ITA445H1|Literature of the Italian Diasporas|||Creative and Cultural Representations (1)
ITA450H1|Advanced Italian|ITA350Y1 / ITA351Y1||Creative and Cultural Representations (1)
ITA453H1|At the Movies: History and Practice of Italian Film Criticism|At least 1.0 credit from  ITA240Y1,  ITA340H1,  ITA341H1, or CIN courses, ( ITA350Y1/ ITA351Y1)||Creative and Cultural Representations (1)
ITA455H1|Women Writers in Italy|ITA250Y1/ ITA251Y1, and at least one 0.5 credit ITA literature course at the 300-level||Creative and Cultural Representations (1)
ITA460Y1|Internship in Italian|ITA350Y1/ ITA351Y1/ ITA352Y1 or  ITA371Y1|Must be enrolled in 4th year.3.0 CGPA required.Departmental interview.|
ITA489H1|Independent Studies|Permission of Department||
ITA490Y1|Independent Studies|Permission of Department||
ITA495H1|Directed Research|Permission of Department||
ITA496H1|Research Methods|Permission of Department||
JAA377H1|Black Radical Theory from the Global South: Anthropological Perspectives|ANT204H1/  ANT207H1/  ANT215H1/  AFR150Y1/  AFR290H1/  AFR298H1||Society and its Institutions (3)
JAL328H1|Writing Systems|ANT100Y1/ LIN101H1/ LIN200H1||Thought, Belief and Behaviour (2)
JAL355H1|Language and Gender|1.0 credit at the 200-level in LIN/ANT/JAL/SOC/WGS||Society and its Institutions (3)
JAL401H1|Field Linguistics|Completion of  LIN322H1 and  LIN331H1 or permission of the instructor||Thought, Belief and Behaviour (2)
JAR301H1|Plagues and Peoples: From Divine Intervention to Public Health|At least 4.0 credits||Thought, Belief and Behaviour (2)
JAV120H1|Visual Concepts|||Society and its Institutions (3)
JAV130H1|Visual Strategies|JAV120H1/ VIS120H1||Creative and Cultural Representations (1)
JAV200H1|Introduction to Critical Theory|||Creative and Cultural Representations (1)
JCA302H1|The Bible and the Big Bang|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
JCC250H1|Computing for Science|CHM135H1/ CHM136H1/ CHM151Y1, 0.5 credit in MAT (excluding FYF courses)||The Physical and Mathematical Universes (5)
JCI199H1|Italians in Canada: Histories, Journeys, Struggles, Successes|||Society and its Institutions (3)
JCI250H1|Italian Canadian Communities|||Society and its Institutions (3)
JCI350H1|Italian Canadian Culture and Identity|||Society and its Institutions (3)
JCR303H1|Global Christianities|4.0 credits||Society and its Institutions (3)
JEG100H1|Introduction to Physical Geography and Earth Science|||The Physical and Mathematical Universes (5)
JEH455H1|Current Issues in Environment and Health|Completion of 14.0 credits including one of  ENV341H1/  HMB302H1/  HMB312H1/  HMB314H1/  HMB322H1||Living Things and Their Environment (4)
JFG388H1|Bilingualism, Multilingualism, and Second Language Acquisition|(1) Any 100-level or higher language course OR introductory linguistics course (e.g.,  LIN200H1,  FRE272H1,  ITA360H1,  SLA323H1/ SLA380H1,  SPA322H1), (2) At least 4.0 credits in any subject||Thought, Belief and Behaviour (2)
JFP450H1|Indigenous Issues in Health and Healing|||Society and its Institutions (3)
JGA305H1|Environmental and Archaeological Geophysics|ESS241H1 or  ANT200Y1 or  GGR201H1 or  PHY224H1 or  PHY250H1 or  PHY254H1||The Physical and Mathematical Universes (5)
JGC439H1|The Problem and Promise of Caribbean Freedom|10.0 credits||Society and its Institutions (3)
JGE321H1|Multicultural Perspectives on Environmental Management|ENV221H1/ ENV222H1/ GGR222H1/ GGR223H1||Society and its Institutions (3)
JGE331H1|Resource and Environmental Theory|GGR100H1/ JEG100H1/ GGR107H1/ ENV221H1/ ENV222H1/ GGR222H1/ GGR223H1||Society and its Institutions (3)
JGJ360H1|Holocaust in Literature (E)|Completion of 4.0 credits||Creative and Cultural Representations (1)
JGU216H1|Globalization and Urban Change|||Society and its Institutions (3)
JGU346H1|The Urban Planning Process|||Society and its Institutions (3)
JGU454H1|The Role of the Planner: Making a Difference|14.5 credits, 5.0 of which must be GGR/URB||Society and its Institutions (3)
JHA384H1|Japan in the World, Mid-16th to Mid-20th century|One course from:  HIS102Y1,  HIS103Y1,  HIS107Y1,  HIS241H1,  HIS242H1,  HIS244H1,  HIS250H1,  HIS250Y1,  HIS271Y1,  HIS280Y1,  HIS281Y1,  HIS282Y1,  HIS283Y1,  HIS291H1,  HIS291Y1,  HIS292H1,  HIS292Y1,  HIS297Y1, or 1.0 credit from  CAS200H1,  CAS201H1,  CAS202H1,  CAS310H1,  CAS320H1.||Society and its Institutions (3)
JHA394H1|The Asia Pacific War|One course from:  HIS107Y1,  HIS242H1,  HIS250H1,  HIS251H1,  HIS263Y1,  HIS271Y1,  HIS280Y1,  HIS281Y1,  HIS282Y1,  HIS283Y1,  HIS284Y1,  HIS292Y1,  HIS311Y1,  HIS317H1,  HIS328H1,  HIS338H1,  HIS343H1,  HIS343Y1,  HIS344H1,  HIS344Y1,  HIS351Y1,  HIS361Y1,  HIS377H1,  HIS385H1,  HIS385Y1, or 1.0 credit from  CAS200H1,  CAS201H1,  CAS202H1,  CAS310H1,  CAS320H1.||Society and its Institutions (3)
JHA410H1|Clinical Neuroimaging|Completion of 9.0 credits including  PSL300H1,  BIO230H1, and one of  HMB200H1/  PSY290H1/  ANA300Y1||Living Things and Their Environment (4)
JHE353H1|History of Evolutionary Biology|6.0 credits||Society and its Institutions (3)
JHE355H1|History and Philosophy of Evolutionary Biology|6.0 credits, including two 0.5 credits or a 1.0 credit course in any one or more of EEB, BIO or HPS||Society and its Institutions (3)
JHM307H1|Islamic Legal History: Formation and Encounters|HIS268H1||Society and its Institutions (3)
JHN323H1|Indigeneity in the Caribbean|INS201Y1/  HIS230H1/  HIS231H1/  CAR120Y1/  CAR220H1/  CAR221H1/  NEW224Y1/  CAR225H1/  CAR226H1||Society and its Institutions (3)
JIA400H1|Interdisciplinary Practice for the Arts|14.0 credits and an interview/proposal||Creative and Cultural Representations (1)
JIG322H1|Indigenous Worlds, Worldviews and the Environment|8.0 credits including one of  INS200H1,  INS201Y1,  INS250H1,  GGR107H1,  GGR124H1,  GGR240H1,  GGR246H1,  GGR254H1||Society and its Institutions (3)
JIG440H1|Indigenous Geographies|10.0 credits including one of  INS200H1,  INS201Y1,  INS250H1,  GGR107H1,  GGR124H1,  GGR240H1,  GGR246H1,  GGR254H1||Society and its Institutions (3)
JIH366H1|Indigenous Histories of the Great Lakes, 1815 to the Present|HIS263Y1/  HIS264H1/  HIS271Y1/  INS200H1/  INS201Y1||Society and its Institutions (3)
JIH369H1|Great Lakes Indigenous Histories to 1830|HIS263Y1/  HIS264H1/  HIS271Y1/  INS200H1/  INS201Y1||Society and its Institutions (3)
JIH460H1|Indigenous Histories of North America|INS200H1/  INS201Y1/  INS205H1/  HIS230H1/  HIS366H1/  HIS369H1||Society and its Institutions (3)
JLN327H1|Culture and Modernity in the Hispanic Caribbean|HIS230H1/  HIS231H1/  CAR120Y1/  CAR220H1/  CAR221H1/  NEW224Y1/  CAR225H1/  CAR226H1/  LAS200H1/  LAS201H1||Society and its Institutions (3)
JLN427H1|Advanced Topics: The Hispanic Caribbean|HIS230H1/  HIS231H1/  JLN327H1/  LAS200H1/  LAS201H1/  CAR120Y1/  CAR220H1/  CAR221H1/  NEW224Y1/  CAR225H1/  CAR226H1||Society and its Institutions (3)
JLP315H1|Language Acquisition|1.0 credit at the 200+ level in LIN/JAL/JUP/PSL/PSY/COG||Thought, Belief and Behaviour (2)
JLP374H1|Psychology of Language|1.0 credit from  LIN228H1,  LIN229H1,  LIN232H1,  LIN241H1,  PSY260H1,  PSY270H1,  PSY280H1,  PSY290H1,  COG250Y1||Thought, Belief and Behaviour (2)
JLP471H1|Advanced Psycholinguistics|JLP374H1||Thought, Belief and Behaviour (2)
JLS472H1|Child Language Disorders|LIN101H1,  LIN102H1,  LIN228H1, and 1.0 credit at the 300+ level||Living Things and Their Environment (4)
JLS473H1|Adult Speech and Language Disorders|LIN101H1,  LIN102H1, and 1.0 credit at the 300+ level||Living Things and Their Environment (4)
JLS475H1|Literacy and Reading Disorders|LIN101H1,  LIN102H1, and 1.0 credit at the 300+ level||Living Things and Their Environment (4)
JLS476H1|Linguistics in the Workforce: Clinical Practice and Research|LIN101H1,  LIN102H1, and 1.0 credit at the 200+ level||Living Things and Their Environment (4)
JMH385H1|Islamic Law and the Modern State|NMC103H1/  RLG204H1||Thought, Belief and Behaviour (2)
JNH350H1|AIDS : Challenges and Successes|||Society and its Institutions (3)
JNR301H1|The History of Buddhist Meditation|RLG206H1/ NEW232Y1/ BPM232H1||Thought, Belief and Behaviour (2)
JNS450H1|Sexuality & Disability|1.0 SDS credit/  NEW240Y1/  NEW240H1/  CSE240H1/  NEW241Y1/  CSE241Y1||Society and its Institutions (3)
JPA331H1|Rise of China as a Global Power|2.0 credits in POL/ JPA/ JPF/ JPI/ JPR/ JPS/ JRA courses, or 1.0 CAS credit||Society and its Institutions (3)
JPA331Y0|Rise of China as a Global Power|2.0 POL credits/1.0 CAS credit||Society and its Institutions (3)
JPA376Y0|Transforming Global Politics: Comparative and Chinese Perspectives|POL208H1/ POL208Y1/ POL209H5/ POLB80H3/ POLB81H3/ POL224H1/ POL224Y1/ CAS200Y1||Society and its Institutions (3)
JPA453H1|Authoritarianism in Comparative Perspective|2.0 credits in POL/ JPA/ JPF/ JPI/ JPR/ JPS/ JRA/ CAS courses||Society and its Institutions (3)
JPE395H1|Physics of the Earth|PHY132H1/ PHY152H1/ PHY180H1/ MIE100H1,  MAT235Y1/ MAT237Y1/ MAT291H1/ AER210H1,  PHY254H1/ PHY293H1/ MAT244H1/ MAT267H1/ MAT290H1/ MAT292H1||The Physical and Mathematical Universes (5)
JPE493H1|Seismology|JPE395H1/  JGA305H1,  APM346H1/  MAT351Y1||The Physical and Mathematical Universes (5)
JPF455H1|Conceptualizing Cities in a Global Context|POL201H1/ POL201Y1/ POLB90H3/ POLB91H3||Society and its Institutions (3)
JPF456H1|Global Cities – Core Issues and Challenges|POL201H1/ POL201Y1/ POLB90H3/ POLB91H3||Society and its Institutions (3)
JPH311H1|From Universal Gravity to Quantum Information: The Making of Modern Physics|At least a 0.5 credit PHY course at university level||The Physical and Mathematical Universes (5)
JPH441H1|Physical Science in Contemporary Society|PHY224H1/ PHY250H1/ PHY252H1/ PHY254H1/ PHY256H1, or by permission of the instructor.||Society and its Institutions (3)
JPI201H1|Indigenous Politics in Canada|4.0 credits, or 1.0 credit in POL/ JPA/ JPF/ JPI/ JPR/ JPS/ JRA courses, or  INS201Y1||Creative and Cultural Representations (1)
JPM300H1|Research Readiness and Advancing Biomedical Discoveries|Completion of 10.0 credits,  BCH210H1/ BCH242Y1||Living Things and Their Environment (4)
JPM400Y1|Biomedical Incubator Capstone Project|A minimum of 75% in  JPM300H1; completion of any of  PCL367H1/  PCL368H1/  PSL372H1/  BCH370H1/  BCH377H1.||Living Things and Their Environment (4)
JPR364H1|Religion and Politics in the Nation State|0.5 credit in POL/ JPI/ RLG courses at the 200+ level, or 1.0 credit in HIS/ PHL/ SOC courses at the 200-level||Thought, Belief and Behaviour (2)
JPR365H1|Global Religion and Politics|0.5 credit in POL/ JPI/ RLG courses at the 200+ level, or 1.0 credit in HIS/ PHL/ SOC courses at the 200-level||Thought, Belief and Behaviour (2)
JPR374H1|Religion and Power in the Postcolony|1.0 credit in POL/ JPA/ JPF/ JPI/ JPR/ JPS/ JRA courses at the 200+ level, or 1.5 credits in RLG courses||Society and its Institutions (3)
JPR419H1|Secularism and Religion|2.0 credits in POL/ JPA/ JPF/ JPI/ JPR/ JPS/ JRA/ RLG courses at the 200+ level. Students who do not meet the prerequisites are encouraged to contact the instructor.||Society and its Institutions (3)
JPR458H1|Postsecular Political Thought: Religion, Radicalism and the Limits of Liberalism|1.0 credit in POL/ JPA/ JPF/ JPI/ JPR/ JPS/ JRA /RLG courses at the 300+ level||Thought, Belief and Behaviour (2)
JPR459H1|Fanaticism: A Political History|(2.0 credits in Political Theory and/or Philosophy including 1.0 credit at the 300-level) or (0.5 credit in Method and Theory in the Study of Religion and 1.0 credit at the 300-level in the Study of Religion)||Thought, Belief and Behaviour (2)
JPS315H1|LGBTQ Politics|SDS255H1/ SDS256H1/ UNI255H1/ UNI256H1/1.0 credit on the politics of 20th century Europe, U.S., or Canada/1.0 credit on gender or sexuality/permission of the instructor||Society and its Institutions (3)
JPS316H1|Indigenous Feminist and Queer Theories|1.0 credit in POL/ JPA/ JPF/ JPI/ JPR/ JPS/ JRA/ SDS, or 0.5 in POL/ JPA/ JPF/ JPI/ JPR/ JPS/ JRA and 0.5 in SDS||Society and its Institutions (3)
JPS378H1|Sex and the State|A combined minimum of 1.0 credit from POL and/or SDS courses||Society and its Institutions (3)
JQR360H1|The Canadian Census: Populations, Migrations and Demographics|DTS200Y1/  HIS230H1/  HIS231H1/  LAS200H1/  LAS201H1/  CAR120Y1/  AFR150Y1/  CAR220H1/  CAR221H1/  NEW224Y1/  CAR225H1/  CAR226H1/  CSE240H1/  NEW240Y1||Society and its Institutions (3)
JRA401H1|Topics in Comparative Politics V|2.0 credits in POL/ JPA/ JPF/ JPI/ JPR/ JPS/ JRA courses||Society and its Institutions (3)
JRA402H1|Topics in Comparative Politics VI|2.0 credits in POL/ JPA/ JPF/ JPI/ JPR/ JPS/ JRA courses||Society and its Institutions (3)
JRC199H1|Truths & Reconciliations in Canada|||Society and its Institutions (3)
